title,url,title_clean
Sony R-10's on Ebay - Pristine: What's Your Take?,https://www.head-fi.org/threads/sony-r-10s-on-ebay-pristine-whats-your-take.634557/,sony rs ebay pristine whats take
Sony MDR-CD380,https://www.head-fi.org/threads/sony-mdr-cd380.59468/,sony mdrcd
V-Moda M-100?,https://www.head-fi.org/threads/v-moda-m-100.634531/,vmoda m
Recommendations for full-sized headphones for use with an iPhone?,https://www.head-fi.org/threads/recommendations-for-full-sized-headphones-for-use-with-an-iphone.634535/,recommendations fullsized headphones use iphone
Closed cans heavy in the bass,https://www.head-fi.org/threads/closed-cans-heavy-in-the-bass.634022/,closed cans heavy bass
The best headphones for my work/entertainment station,https://www.head-fi.org/threads/the-best-headphones-for-my-work-entertainment-station.634425/,best headphones workentertainment station
"Sound Isolating, Noise Canceling, Over Ear, In Ear, amped, un-amped, MAKE IT STOP!!",https://www.head-fi.org/threads/sound-isolating-noise-canceling-over-ear-in-ear-amped-un-amped-make-it-stop.634429/,sound isolating noise canceling ear ear amped unamped make stop
Now I need some new advice...,https://www.head-fi.org/threads/now-i-need-some-new-advice.630494/,need new advice
Help me find my combination of phones & DAC/Amp under $200,https://www.head-fi.org/threads/help-me-find-my-combination-of-phones-dac-amp-under-200.634502/,help find combination phones dacamp 
Should I? SRH1840,https://www.head-fi.org/threads/should-i-srh1840.634509/,srh
New pair of headphones after 2 years of AD-700,https://www.head-fi.org/threads/new-pair-of-headphones-after-2-years-of-ad-700.633629/,new pair headphones  years ad
considering upgrading my ultrasone pro 900,https://www.head-fi.org/threads/considering-upgrading-my-ultrasone-pro-900.634487/,considering upgrading ultrasone pro 
AKG Q701 vs DT 990 (250 Ohms),https://www.head-fi.org/threads/akg-q701-vs-dt-990-250-ohms.589440/,akg q vs dt   ohms
Fight On!: Beyer DT990 vs Grado 325i,https://www.head-fi.org/threads/fight-on-beyer-dt990-vs-grado-325i.525807/,fight beyer dt vs grado i
Is there something wrong with my headphones? Should I send them in?,https://www.head-fi.org/threads/is-there-something-wrong-with-my-headphones-should-i-send-them-in.634481/,something wrong headphones send
Akg k550 vs. audio technica a900x,https://www.head-fi.org/threads/akg-k550-vs-audio-technica-a900x.634480/,akg k vs audio technica ax
actual Sennheiser Orpheus headphone sound,https://www.head-fi.org/threads/actual-sennheiser-orpheus-headphone-sound.634483/,actual sennheiser orpheus headphone sound
Sennheiser EH 350 vs hd428,https://www.head-fi.org/threads/sennheiser-eh-350-vs-hd428.634336/,sennheiser eh  vs hd
"Did anybody here ""switch"" from speakers to headphones?",https://www.head-fi.org/threads/did-anybody-here-switch-from-speakers-to-headphones.630639/,anybody switch speakers headphones
Need some recommendations.,https://www.head-fi.org/threads/need-some-recommendations.634258/,need recommendations
whats the best headphones under 300$,https://www.head-fi.org/threads/whats-the-best-headphones-under-300.634392/,whats best headphones 
Audio Technica Headphone Recommendation,https://www.head-fi.org/threads/audio-technica-headphone-recommendation.633136/,audio technica headphone recommendation
KRK KNS 6400 vs Shure SRH 440,https://www.head-fi.org/threads/krk-kns-6400-vs-shure-srh-440.634474/,krk kns  vs shure srh 
"Any non-leakage, portable headphones?",https://www.head-fi.org/threads/any-non-leakage-portable-headphones.633241/,nonleakage portable headphones
A step up from AKG K550?,https://www.head-fi.org/threads/a-step-up-from-akg-k550.634253/,step akg k
What headset to buy for 150 euro?,https://www.head-fi.org/threads/what-headset-to-buy-for-150-euro.634377/,headset buy  euro
HD600s from Dakmart?,https://www.head-fi.org/threads/hd600s-from-dakmart.634424/,hds dakmart
Thinking of getting Sennheiser HD800's... is an Apogee Duet 2 good enough?,https://www.head-fi.org/threads/thinking-of-getting-sennheiser-hd800s-is-an-apogee-duet-2-good-enough.634386/,thinking getting sennheiser hds apogee duet  good enough
Are the Denon D5000 really worth the money?,https://www.head-fi.org/threads/are-the-denon-d5000-really-worth-the-money.634086/,denon d really worth money
"Going to get the Audio Technica M50, just need help on deciding a model.",https://www.head-fi.org/threads/going-to-get-the-audio-technica-m50-just-need-help-on-deciding-a-model.634455/,going get audio technica m need help deciding model
Damaged HD600 driver - Can I replace with HD650  ones?,https://www.head-fi.org/threads/damaged-hd600-driver-can-i-replace-with-hd650-ones.634060/,damaged hd driver replace hd ones
"I need some help with my Beats Mixrs (Yes I know, I bought beats like a fool!)",https://www.head-fi.org/threads/i-need-some-help-with-my-beats-mixrs-yes-i-know-i-bought-beats-like-a-fool.602308/,need help beats mixrs yes know bought beats like fool
Shure SRH840 or Beyerdynamic DT660,https://www.head-fi.org/threads/shure-srh840-or-beyerdynamic-dt660.634408/,shure srh beyerdynamic dt
Can somebody measure the diameter of their Beyer pads for me?,https://www.head-fi.org/threads/can-somebody-measure-the-diameter-of-their-beyer-pads-for-me.634376/,somebody measure diameter beyer pads
Comparing Headphones Which Ones Are The Best? Suggestions?,https://www.head-fi.org/threads/comparing-headphones-which-ones-are-the-best-suggestions.634417/,comparing headphones ones best suggestions
Recommended open/close headphones for Vocal trance,https://www.head-fi.org/threads/recommended-open-close-headphones-for-vocal-trance.630907/,recommended openclose headphones vocal trance
AKG GHS-1=K-81 Minus X-Bass Foam Plus Microphone,https://www.head-fi.org/threads/akg-ghs-1-k-81-minus-x-bass-foam-plus-microphone.634412/,akg ghsk minus xbass foam plus microphone
Denon D2000 Vs D5000,https://www.head-fi.org/threads/denon-d2000-vs-d5000.618351/,denon d vs d
Need more bass for ATH-M50? fiio e11?,https://www.head-fi.org/threads/need-more-bass-for-ath-m50-fiio-e11.634045/,need bass athm fiio e
Can't Remove the Cable from my K702's,https://www.head-fi.org/threads/cant-remove-the-cable-from-my-k702s.633962/,cant remove cable ks
What is a slow vs fast headphone?,https://www.head-fi.org/threads/what-is-a-slow-vs-fast-headphone.633507/,slow vs fast headphone
how do the v-moda lp2 compare to beats studios,https://www.head-fi.org/threads/how-do-the-v-moda-lp2-compare-to-beats-studios.634121/,vmoda lp compare beats studios
How to burn in headphones?,https://www.head-fi.org/threads/how-to-burn-in-headphones.631282/,burn headphones
Headphones Most Suitable For Kpop?,https://www.head-fi.org/threads/headphones-most-suitable-for-kpop.634037/,headphones suitable kpop
Ultrasone Pro 900/750 Questions&Impressions,https://www.head-fi.org/threads/ultrasone-pro-900-750-questions-impressions.634388/,ultrasone pro  questionsimpressions
Can't make my final decision! First headphones ~150 dollar.,https://www.head-fi.org/threads/cant-make-my-final-decision-first-headphones-150-dollar.633717/,cant make final decision first headphones  dollar
Best headphones for me?,https://www.head-fi.org/threads/best-headphones-for-me.633242/,best headphones
Best open headphone for movies - laptop? (no AMP),https://www.head-fi.org/threads/best-open-headphone-for-movies-laptop-no-amp.634342/,best open headphone movies laptop amp
Headphone for galaxy note price range 100-120 dollars,https://www.head-fi.org/threads/headphone-for-galaxy-note-price-range-100-120-dollars.634361/,headphone galaxy note price range  dollars
Help with my first pair of headphones,https://www.head-fi.org/threads/help-with-my-first-pair-of-headphones.634354/,help first pair headphones
Fixing/Replacing two year old Sennheiser HD 280 pro,https://www.head-fi.org/threads/fixing-replacing-two-year-old-sennheiser-hd-280-pro.634346/,fixingreplacing two year old sennheiser hd  pro
Looking for comfortable good sounding headphones in a 100$ price range,https://www.head-fi.org/threads/looking-for-comfortable-good-sounding-headphones-in-a-100-price-range.634259/,looking comfortable good sounding headphones  price range
Best headphones for listening to The Mars Volta?,https://www.head-fi.org/threads/best-headphones-for-listening-to-the-mars-volta.142758/,best headphones listening mars volta
AUDIO TECHNICA ATH-M50------------- AUDIO TECHNICA ATH-M50s   Difference please....,https://www.head-fi.org/threads/audio-technica-ath-m50-audio-technica-ath-m50s-difference-please.633972/,audio technica athm audio technica athms difference please
Grado RS1 going for $70,https://www.head-fi.org/threads/grado-rs1-going-for-70.634148/,grado rs going 
How durable is the sennheiser HD 598,https://www.head-fi.org/threads/how-durable-is-the-sennheiser-hd-598.634297/,durable sennheiser hd 
Headphone recommendations?,https://www.head-fi.org/threads/headphone-recommendations.634319/,headphone recommendations
Superlux HD681 or ATH-T200,https://www.head-fi.org/threads/superlux-hd681-or-ath-t200.629605/,superlux hd atht
Considering purchasing the Sennheiser HD598 - need advice,https://www.head-fi.org/threads/considering-purchasing-the-sennheiser-hd598-need-advice.634234/,considering purchasing sennheiser hd need advice
"Portable,clear but bassy, around £140",https://www.head-fi.org/threads/portable-clear-but-bassy-around-%C2%A3140.634078/,portableclear bassy around 
What makes headphones cost as much as they do?,https://www.head-fi.org/threads/what-makes-headphones-cost-as-much-as-they-do.609978/,makes headphones cost much
Anyone own the ATH-A500x?,https://www.head-fi.org/threads/anyone-own-the-ath-a500x.634282/,anyone athax
Headphones for music listening under 60 bucks,https://www.head-fi.org/threads/headphones-for-music-listening-under-60-bucks.634155/,headphones music listening  bucks
"Grado Fans, what's your opinion for",https://www.head-fi.org/threads/grado-fans-whats-your-opinion-for.634289/,grado fans whats opinion
Need advice on buying headphones. (New),https://www.head-fi.org/threads/need-advice-on-buying-headphones-new.634261/,need advice buying headphones new
Closed comfy cheap headphones,https://www.head-fi.org/threads/closed-comfy-cheap-headphones.634277/,closed comfy cheap headphones
Audio Equipment Pops,https://www.head-fi.org/threads/audio-equipment-pops.634278/,audio equipment pops
Sony mdr-v55 or AKG k172hd,https://www.head-fi.org/threads/sony-mdr-v55-or-akg-k172hd.634178/,sony mdrv akg khd
Gaming with HD600s,https://www.head-fi.org/threads/gaming-with-hd600s.634275/,gaming hds
Beats???? Mehhh...other options??,https://www.head-fi.org/threads/beats-mehhh-other-options.633388/,beats mehhhother options
Modded & EQ'ed Koss UR40's sound surprisingly good!,https://www.head-fi.org/threads/modded-eqed-koss-ur40s-sound-surprisingly-good.634264/,modded eqed koss urs sound surprisingly good
"K550's, UE 6000's or ATH M50's?",https://www.head-fi.org/threads/k550s-ue-6000s-or-ath-m50s.630850/,ks ue s ath ms
Sennheiser HD 518?,https://www.head-fi.org/threads/sennheiser-hd-518.634256/,sennheiser hd 
AKG Q701 vs AKG k271 mkII,https://www.head-fi.org/threads/akg-q701-vs-akg-k271-mkii.634243/,akg q vs akg k mkii
Headphones not working on PS3/Xbox,https://www.head-fi.org/threads/headphones-not-working-on-ps3-xbox.634099/,headphones working psxbox
"Any great portable digital players?Just got SONY EX1000, but also got frustrated.",https://www.head-fi.org/threads/any-great-portable-digital-players-just-got-sony-ex1000-but-also-got-frustrated.634249/,great portable digital playersjust got sony ex also got frustrated
"Hate me for asking, but which should I get:",https://www.head-fi.org/threads/hate-me-for-asking-but-which-should-i-get.621603/,hate asking get
Which over ear headphones sound similar to the JVC FX700?,https://www.head-fi.org/threads/which-over-ear-headphones-sound-similar-to-the-jvc-fx700.598911/,ear headphones sound similar jvc fx
What should I buy?,https://www.head-fi.org/threads/what-should-i-buy.634207/,buy
good phones for travel with isolation,https://www.head-fi.org/threads/good-phones-for-travel-with-isolation.633225/,good phones travel isolation
best headphones for reggae?,https://www.head-fi.org/threads/best-headphones-for-reggae.633895/,best headphones reggae
I seem to be a picky Head-Fi'er... (Upgrade from ATH-M50),https://www.head-fi.org/threads/i-seem-to-be-a-picky-head-fier-upgrade-from-ath-m50.633108/,seem picky headfier upgrade athm
Best upgrade for me? Coming from K701 and D5000,https://www.head-fi.org/threads/best-upgrade-for-me-coming-from-k701-and-d5000.623577/,best upgrade coming k d
Do you like your HD800's for electronic?,https://www.head-fi.org/threads/do-you-like-your-hd800s-for-electronic.634202/,like hds electronic
Help & advice needed for Headphones less than £65,https://www.head-fi.org/threads/help-advice-needed-for-headphones-less-than-%C2%A365.633277/,help advice needed headphones less 
Will a Xonar DX support DT990 650ohm?,https://www.head-fi.org/threads/will-a-xonar-dx-support-dt990-650ohm.634109/,xonar dx support dt ohm
HeadRoom Debuts New Spider 'Moonlight' Full-Size Headphone at THE SHOW 2012 Newport,https://www.head-fi.org/threads/headroom-debuts-new-spider-moonlight-full-size-headphone-at-the-show-2012-newport.613603/,headroom debuts new spider moonlight fullsize headphone show  newport
Some questions about the CAL.,https://www.head-fi.org/threads/some-questions-about-the-cal.634182/,questions cal
"Clarity, detail, and soundstage for 150?",https://www.head-fi.org/threads/clarity-detail-and-soundstage-for-150.634124/,clarity detail soundstage 
closed,https://www.head-fi.org/threads/closed.634177/,closed
Upgrade from Sennheiser HD518. Suggestions / Advice Please.,https://www.head-fi.org/threads/upgrade-from-sennheiser-hd518-suggestions-advice-please.627809/,upgrade sennheiser hd suggestions advice please
Best headphones for £40 ($65),https://www.head-fi.org/threads/best-headphones-for-%C2%A340-65.634175/,best headphones  
What headphone compliments the Audeze LCD3s,https://www.head-fi.org/threads/what-headphone-compliments-the-audeze-lcd3s.633650/,headphone compliments audeze lcds
Thank you HEAD-Fiers,https://www.head-fi.org/threads/thank-you-head-fiers.634169/,thank headfiers
